rel_thres,strategy,dataset,model,fold,sera_score,config
0.84,GN,data\boston,MLPRegressor,14,73198.23704987508,fixed_params
0.84,GN,data\boston,MLPRegressor,15,8948.814216320587,fixed_params
0.84,GN,data\boston,MLPRegressor,16,5483.989577561148,fixed_params
0.84,GN,data\boston,MLPRegressor,17,2634.301779307421,fixed_params
0.84,GN,data\boston,MLPRegressor,18,119973.3298972503,fixed_params
0.84,GN,data\boston,MLPRegressor,19,31587.30328158553,fixed_params
0.84,GN,data\boston,RandomForestRegressor,0,130.94651167217307,fixed_params
0.84,GN,data\boston,RandomForestRegressor,1,832.9721388089097,fixed_params
0.84,GN,data\boston,RandomForestRegressor,2,441.37546642162624,fixed_params
0.84,GN,data\boston,RandomForestRegressor,3,345.47076885933154,fixed_params
0.84,GN,data\boston,RandomForestRegressor,4,349.099947710714,fixed_params
0.84,GN,data\boston,RandomForestRegressor,5,154.63073792518824,fixed_params
0.84,GN,data\boston,RandomForestRegressor,6,262.6373122815612,fixed_params
0.84,GN,data\boston,RandomForestRegressor,7,106.6057183943318,fixed_params
0.84,GN,data\boston,RandomForestRegressor,8,403.8846034571797,fixed_params
0.84,GN,data\boston,RandomForestRegressor,9,313.46362677796793,fixed_params
0.84,GN,data\boston,RandomForestRegressor,10,190.7311503720693,fixed_params
0.84,GN,data\boston,RandomForestRegressor,11,323.25375282878673,fixed_params
0.84,GN,data\boston,RandomForestRegressor,12,122.58133740019117,fixed_params
0.84,GN,data\boston,RandomForestRegressor,13,589.2005550056181,fixed_params
0.84,GN,data\boston,RandomForestRegressor,14,168.71228306378836,fixed_params
0.84,GN,data\boston,RandomForestRegressor,15,265.8918004315582,fixed_params
0.84,GN,data\boston,RandomForestRegressor,16,119.56782450431311,fixed_params
0.84,GN,data\boston,RandomForestRegressor,17,210.9723664011729,fixed_params
0.84,GN,data\boston,RandomForestRegressor,18,194.16731693097873,fixed_params
0.84,GN,data\boston,RandomForestRegressor,19,170.04130504387547,fixed_params
0.84,GN,data\boston,SVR,0,837.9424150673952,fixed_params
0.84,GN,data\boston,SVR,1,4554.987290891456,fixed_params
0.84,GN,data\boston,SVR,2,3157.3605604552627,fixed_params
0.84,GN,data\boston,SVR,3,3523.107973160893,fixed_params
0.84,GN,data\boston,SVR,4,1306.4788364459932,fixed_params
0.84,GN,data\boston,SVR,5,2739.080870351436,fixed_params
0.84,GN,data\boston,SVR,6,1229.8535825707565,fixed_params
0.84,GN,data\boston,SVR,7,3428.0312910091834,fixed_params
0.84,GN,data\boston,SVR,8,4394.95021541178,fixed_params
0.84,GN,data\boston,SVR,9,3837.696306877596,fixed_params
0.84,GN,data\boston,SVR,10,3183.8662652838416,fixed_params
0.84,GN,data\boston,SVR,11,3313.8333201689265,fixed_params
0.84,GN,data\boston,SVR,12,658.5513995605719,fixed_params
0.84,GN,data\boston,SVR,13,1256.6304604460865,fixed_params
0.84,GN,data\boston,SVR,14,3365.0678583613476,fixed_params
0.84,GN,data\boston,SVR,15,1964.4301562793974,fixed_params
0.84,GN,data\boston,SVR,16,1094.4004188615352,fixed_params
0.84,GN,data\boston,SVR,17,4150.4177712412065,fixed_params
0.84,GN,data\boston,SVR,18,5059.2829212065035,fixed_params
0.84,GN,data\boston,SVR,19,1174.2315906619745,fixed_params
0.84,GN,data\boston,XGBRegressor,0,148.63430586149295,fixed_params
0.84,GN,data\boston,XGBRegressor,1,376.87539708263307,fixed_params
0.84,GN,data\boston,XGBRegressor,2,241.65030943499275,fixed_params
0.84,GN,data\boston,XGBRegressor,3,279.07594704767047,fixed_params
0.84,GN,data\boston,XGBRegressor,4,281.9634634055899,fixed_params
0.84,GN,data\boston,XGBRegressor,5,191.92921025084516,fixed_params
0.84,GN,data\boston,XGBRegressor,6,239.43825100571374,fixed_params
0.84,GN,data\boston,XGBRegressor,7,185.71737583896243,fixed_params
0.84,GN,data\boston,XGBRegressor,8,354.63043282273,fixed_params
0.84,GN,data\boston,XGBRegressor,9,299.78727759571444,fixed_params
0.84,GN,data\boston,XGBRegressor,10,309.5501528653668,fixed_params
0.84,GN,data\boston,XGBRegressor,11,331.3602409908006,fixed_params
0.84,GN,data\boston,XGBRegressor,12,140.05480914522343,fixed_params
0.84,GN,data\boston,XGBRegressor,13,185.1370101166857,fixed_params
0.84,GN,data\boston,XGBRegressor,14,270.16258105146045,fixed_params
0.84,GN,data\boston,XGBRegressor,15,310.82027317097874,fixed_params
0.84,GN,data\boston,XGBRegressor,16,203.06958879873963,fixed_params
0.84,GN,data\boston,XGBRegressor,17,191.10014435792507,fixed_params
0.84,GN,data\boston,XGBRegressor,18,294.58368080318724,fixed_params
0.84,GN,data\boston,XGBRegressor,19,165.76449260260736,fixed_params
0.84,SG,data\boston,BaggingRegressor,0,179.88564744273762,fixed_params
0.84,SG,data\boston,BaggingRegressor,1,1093.9122525469475,fixed_params
0.84,SG,data\boston,BaggingRegressor,2,538.2320727882138,fixed_params
0.84,SG,data\boston,BaggingRegressor,3,458.923247111831,fixed_params
0.84,SG,data\boston,BaggingRegressor,4,338.97884840536926,fixed_params
0.84,SG,data\boston,BaggingRegressor,5,110.47429947427764,fixed_params
0.84,SG,data\boston,BaggingRegressor,6,194.39070143932258,fixed_params
0.84,SG,data\boston,BaggingRegressor,7,230.7808416285523,fixed_params
0.84,SG,data\boston,BaggingRegressor,8,598.640004092848,fixed_params
0.84,SG,data\boston,BaggingRegressor,9,878.1110935048504,fixed_params
0.84,SG,data\boston,BaggingRegressor,10,298.3728013073749,fixed_params
0.84,SG,data\boston,BaggingRegressor,11,604.6458904745582,fixed_params
0.84,SG,data\boston,BaggingRegressor,12,160.5372634429241,fixed_params
0.84,SG,data\boston,BaggingRegressor,13,822.2347668437089,fixed_params
0.84,SG,data\boston,BaggingRegressor,14,333.71042454686386,fixed_params
0.84,SG,data\boston,BaggingRegressor,15,551.9825194383884,fixed_params
0.84,SG,data\boston,BaggingRegressor,16,281.89196077161193,fixed_params
0.84,SG,data\boston,BaggingRegressor,17,243.03884857235568,fixed_params
0.84,SG,data\boston,BaggingRegressor,18,646.4009922443828,fixed_params
0.84,SG,data\boston,BaggingRegressor,19,315.62309044952457,fixed_params
0.84,SG,data\boston,DecisionTreeRegressor,0,1224.4356671614019,fixed_params
0.84,SG,data\boston,DecisionTreeRegressor,1,1107.485888078819,fixed_params
0.84,SG,data\boston,DecisionTreeRegressor,2,1000.4535882805019,fixed_params
0.84,SG,data\boston,DecisionTreeRegressor,3,965.845314165955,fixed_params
0.84,SG,data\boston,DecisionTreeRegressor,4,842.738227376438,fixed_params
0.84,SG,data\boston,DecisionTreeRegressor,5,359.3359172722627,fixed_params
0.84,SG,data\boston,DecisionTreeRegressor,6,631.2892669884341,fixed_params
0.84,SG,data\boston,DecisionTreeRegressor,7,1165.578184497913,fixed_params
0.84,SG,data\boston,DecisionTreeRegressor,8,933.2986503441571,fixed_params
0.84,SG,data\boston,DecisionTreeRegressor,9,1810.4189524889928,fixed_params
0.84,SG,data\boston,DecisionTreeRegressor,10,673.2859228114256,fixed_params
0.84,SG,data\boston,DecisionTreeRegressor,11,1368.8589486463868,fixed_params
0.84,SG,data\boston,DecisionTreeRegressor,12,791.4654993259794,fixed_params
0.84,SG,data\boston,DecisionTreeRegressor,13,1549.2134172187025,fixed_params
0.84,SG,data\boston,DecisionTreeRegressor,14,1473.8855076723087,fixed_params
0.84,SG,data\boston,DecisionTreeRegressor,15,363.43499600709106,fixed_params
0.84,SG,data\boston,DecisionTreeRegressor,16,1420.768454963077,fixed_params
0.84,SG,data\boston,DecisionTreeRegressor,17,480.6875423154538,fixed_params
0.84,SG,data\boston,DecisionTreeRegressor,18,414.86470582786376,fixed_params
0.84,SG,data\boston,DecisionTreeRegressor,19,510.0696483536317,fixed_params
0.84,SG,data\boston,MLPRegressor,0,13066.996232333851,fixed_params
0.84,SG,data\boston,MLPRegressor,1,665705.1978352307,fixed_params
0.84,SG,data\boston,MLPRegressor,2,1841075.6458153396,fixed_params
0.84,SG,data\boston,MLPRegressor,3,26557900.026785724,fixed_params
0.84,SG,data\boston,MLPRegressor,4,18659.039532117775,fixed_params
0.84,SG,data\boston,MLPRegressor,5,388193404.751231,fixed_params
0.84,SG,data\boston,MLPRegressor,6,33597.4902987878,fixed_params
0.84,SG,data\boston,MLPRegressor,7,12787.230125398703,fixed_params
0.84,SG,data\boston,MLPRegressor,8,60852.78231174087,fixed_params
0.84,SG,data\boston,MLPRegressor,9,130084.27364652469,fixed_params
0.84,SG,data\boston,MLPRegressor,10,105873.77695616498,fixed_params
0.84,SG,data\boston,MLPRegressor,11,787751.07770591,fixed_params
0.84,SG,data\boston,MLPRegressor,12,8052.616017566729,fixed_params
0.84,SG,data\boston,MLPRegressor,13,24317.77770969408,fixed_params
0.84,SG,data\boston,MLPRegressor,14,97193.31482260746,fixed_params
0.84,SG,data\boston,MLPRegressor,15,182741.83166200283,fixed_params
0.84,SG,data\boston,MLPRegressor,16,7208.50854268854,fixed_params
0.84,SG,data\boston,MLPRegressor,17,28297.068169640155,fixed_params
0.84,SG,data\boston,MLPRegressor,18,15627.356736219393,fixed_params
0.84,SG,data\boston,MLPRegressor,19,280149.8111540127,fixed_params
0.84,SG,data\boston,RandomForestRegressor,0,195.31949172047464,fixed_params
0.84,SG,data\boston,RandomForestRegressor,1,866.4657476227968,fixed_params
0.84,SG,data\boston,RandomForestRegressor,2,349.07557196186843,fixed_params
0.84,SG,data\boston,RandomForestRegressor,3,356.2668245671607,fixed_params
0.84,SG,data\boston,RandomForestRegressor,4,329.74265073987164,fixed_params
0.84,SG,data\boston,RandomForestRegressor,5,169.05659292294507,fixed_params
0.84,SG,data\boston,RandomForestRegressor,6,197.4838452400002,fixed_params
0.84,SG,data\boston,RandomForestRegressor,7,176.390183346424,fixed_params
0.84,SG,data\boston,RandomForestRegressor,8,512.5769100729252,fixed_params
0.84,SG,data\boston,RandomForestRegressor,9,774.7456963074565,fixed_params
0.84,SG,data\boston,RandomForestRegressor,10,107.0276077303029,fixed_params
0.84,SG,data\boston,RandomForestRegressor,11,482.82203142814103,fixed_params
0.84,SG,data\boston,RandomForestRegressor,12,246.6295087246363,fixed_params
0.84,SG,data\boston,RandomForestRegressor,13,935.621051887068,fixed_params
0.84,SG,data\boston,RandomForestRegressor,14,445.1630550145278,fixed_params
0.84,SG,data\boston,RandomForestRegressor,15,281.5207853905223,fixed_params
0.84,SG,data\boston,RandomForestRegressor,16,240.75888935578894,fixed_params
0.84,SG,data\boston,RandomForestRegressor,17,433.449955172019,fixed_params
0.84,SG,data\boston,RandomForestRegressor,18,263.0825138171504,fixed_params
0.84,SG,data\boston,RandomForestRegressor,19,307.80884970674686,fixed_params
0.84,SG,data\boston,SVR,0,996.9660997548905,fixed_params
0.84,SG,data\boston,SVR,1,5364.677773559797,fixed_params
0.84,SG,data\boston,SVR,2,721.4129385503738,fixed_params
0.84,SG,data\boston,SVR,3,830.3554739674762,fixed_params
0.84,SG,data\boston,SVR,4,1086.664639872533,fixed_params
0.84,SG,data\boston,SVR,5,752.3255504099928,fixed_params
0.84,SG,data\boston,SVR,6,934.3536001289287,fixed_params
0.84,SG,data\boston,SVR,7,816.4134364448631,fixed_params
0.84,SG,data\boston,SVR,8,4808.767023159458,fixed_params
0.84,SG,data\boston,SVR,9,5257.088617161455,fixed_params
0.84,SG,data\boston,SVR,10,575.0033453510383,fixed_params
0.84,SG,data\boston,SVR,11,5095.784629108594,fixed_params
0.84,SG,data\boston,SVR,12,640.2180661516168,fixed_params
0.84,SG,data\boston,SVR,13,1043.959920917995,fixed_params
0.84,SG,data\boston,SVR,14,935.18197409768,fixed_params
0.84,SG,data\boston,SVR,15,527.1954434858958,fixed_params
0.84,SG,data\boston,SVR,16,879.8524920062733,fixed_params
0.84,SG,data\boston,SVR,17,950.418665755678,fixed_params
0.84,SG,data\boston,SVR,18,1294.5418134421627,fixed_params
0.84,SG,data\boston,SVR,19,1018.1006566962456,fixed_params
0.84,SG,data\boston,XGBRegressor,0,397.42026831131386,fixed_params
0.84,SG,data\boston,XGBRegressor,1,658.4436109081967,fixed_params
0.84,SG,data\boston,XGBRegressor,2,547.338414140424,fixed_params
0.84,SG,data\boston,XGBRegressor,3,616.3947018074037,fixed_params
0.84,SG,data\boston,XGBRegressor,4,427.10859430770364,fixed_params
0.84,SG,data\boston,XGBRegressor,5,170.97016756024018,fixed_params
0.84,SG,data\boston,XGBRegressor,6,282.13166144292853,fixed_params
0.84,SG,data\boston,XGBRegressor,7,221.7649431576543,fixed_params
0.84,SG,data\boston,XGBRegressor,8,349.9561231931101,fixed_params
0.84,SG,data\boston,XGBRegressor,9,700.2780447736736,fixed_params
0.84,SG,data\boston,XGBRegressor,10,366.07216024883195,fixed_params
0.84,SG,data\boston,XGBRegressor,11,590.3103395324243,fixed_params
0.84,SG,data\boston,XGBRegressor,12,136.52333995145491,fixed_params
0.84,SG,data\boston,XGBRegressor,13,708.7436405399155,fixed_params
0.84,SG,data\boston,XGBRegressor,14,903.5285953219237,fixed_params
0.84,SG,data\boston,XGBRegressor,15,778.5846073922904,fixed_params
0.84,SG,data\boston,XGBRegressor,16,273.06485831068505,fixed_params
0.84,SG,data\boston,XGBRegressor,17,230.83272165705506,fixed_params
0.84,SG,data\boston,XGBRegressor,18,474.13827127504106,fixed_params
0.84,SG,data\boston,XGBRegressor,19,423.0416886068423,fixed_params
0.84,WC,data\boston,BaggingRegressor,0,206.45559450000013,fixed_params
0.84,WC,data\boston,BaggingRegressor,1,373.9456945,fixed_params
0.84,WC,data\boston,BaggingRegressor,2,437.9331314999999,fixed_params
0.84,WC,data\boston,BaggingRegressor,3,285.81491949999986,fixed_params
0.84,WC,data\boston,BaggingRegressor,4,243.75989850000013,fixed_params
0.84,WC,data\boston,BaggingRegressor,5,130.16890400000008,fixed_params
0.84,WC,data\boston,BaggingRegressor,6,326.78282099999984,fixed_params
0.84,WC,data\boston,BaggingRegressor,7,259.2372414999999,fixed_params
0.84,WC,data\boston,BaggingRegressor,8,352.107672,fixed_params
0.84,WC,data\boston,BaggingRegressor,9,340.5408414999999,fixed_params
0.84,WC,data\boston,BaggingRegressor,10,180.65042950000003,fixed_params
0.84,WC,data\boston,BaggingRegressor,11,357.6629409999999,fixed_params
0.84,WC,data\boston,BaggingRegressor,12,144.29884449999994,fixed_params
0.84,WC,data\boston,BaggingRegressor,13,465.3542635000001,fixed_params
0.84,WC,data\boston,BaggingRegressor,14,127.58316249999996,fixed_params
0.84,WC,data\boston,BaggingRegressor,15,324.2830390000001,fixed_params
0.84,WC,data\boston,BaggingRegressor,16,261.34966449999985,fixed_params
0.84,WC,data\boston,BaggingRegressor,17,271.6800365,fixed_params
0.84,WC,data\boston,BaggingRegressor,18,503.0195940000001,fixed_params
0.84,WC,data\boston,BaggingRegressor,19,216.14968300000007,fixed_params
0.84,WC,data\boston,DecisionTreeRegressor,0,196.19740000000013,fixed_params
0.84,WC,data\boston,DecisionTreeRegressor,1,493.00735,fixed_params
0.84,WC,data\boston,DecisionTreeRegressor,2,613.4054000000002,fixed_params
0.84,WC,data\boston,DecisionTreeRegressor,3,595.9873499999999,fixed_params
0.84,WC,data\boston,DecisionTreeRegressor,4,213.10985,fixed_params
0.84,WC,data\boston,DecisionTreeRegressor,5,240.25839999999997,fixed_params
0.84,WC,data\boston,DecisionTreeRegressor,6,443.40419999999955,fixed_params
0.84,WC,data\boston,DecisionTreeRegressor,7,557.7946000000001,fixed_params
0.84,WC,data\boston,DecisionTreeRegressor,8,496.92815,fixed_params
0.84,WC,data\boston,DecisionTreeRegressor,9,509.0636,fixed_params
0.84,WC,data\boston,DecisionTreeRegressor,10,508.57784999999996,fixed_params
0.84,WC,data\boston,DecisionTreeRegressor,11,515.7077999999999,fixed_params
0.84,WC,data\boston,DecisionTreeRegressor,12,135.9415,fixed_params
0.84,WC,data\boston,DecisionTreeRegressor,13,871.3218500000002,fixed_params
0.84,WC,data\boston,DecisionTreeRegressor,14,343.07905,fixed_params
0.84,WC,data\boston,DecisionTreeRegressor,15,209.17750000000007,fixed_params
0.84,WC,data\boston,DecisionTreeRegressor,16,355.9051999999998,fixed_params
0.84,WC,data\boston,DecisionTreeRegressor,17,335.42810000000003,fixed_params
0.84,WC,data\boston,DecisionTreeRegressor,18,331.46070000000003,fixed_params
0.84,WC,data\boston,DecisionTreeRegressor,19,374.94725000000017,fixed_params
0.84,WC,data\boston,MLPRegressor,0,30180.956754214654,fixed_params
0.84,WC,data\boston,MLPRegressor,1,131148.5650468609,fixed_params
0.84,WC,data\boston,MLPRegressor,2,323346.23235838115,fixed_params
0.84,WC,data\boston,MLPRegressor,3,20755.82882168006,fixed_params
0.84,WC,data\boston,MLPRegressor,4,1465011.4845883758,fixed_params
0.84,WC,data\boston,MLPRegressor,5,23975.057766886086,fixed_params
0.84,WC,data\boston,MLPRegressor,6,195979.1089800375,fixed_params
0.84,WC,data\boston,MLPRegressor,7,2047.1515701606584,fixed_params
0.84,WC,data\boston,MLPRegressor,8,2125208.831953608,fixed_params
0.84,WC,data\boston,MLPRegressor,9,22619.120610352024,fixed_params
0.84,WC,data\boston,MLPRegressor,10,4411.613604605033,fixed_params
0.84,WC,data\boston,MLPRegressor,11,45569.84825988861,fixed_params
0.84,WC,data\boston,MLPRegressor,12,3517.3502688330605,fixed_params
0.84,WC,data\boston,MLPRegressor,13,12101.565267165204,fixed_params
0.84,WC,data\boston,MLPRegressor,14,23010.871979049796,fixed_params
0.84,WC,data\boston,MLPRegressor,15,34593.403316624914,fixed_params
0.84,WC,data\boston,MLPRegressor,16,17356.46120008009,fixed_params
0.84,WC,data\boston,MLPRegressor,17,2221.1949059700137,fixed_params
0.84,WC,data\boston,MLPRegressor,18,3081.2564710983897,fixed_params
0.84,WC,data\boston,MLPRegressor,19,24976.71253862482,fixed_params
0.84,WC,data\boston,RandomForestRegressor,0,151.74999696500015,fixed_params
0.84,WC,data\boston,RandomForestRegressor,1,729.9294345150005,fixed_params
0.84,WC,data\boston,RandomForestRegressor,2,347.88631210999955,fixed_params
0.84,WC,data\boston,RandomForestRegressor,3,352.5407768399997,fixed_params
0.84,WC,data\boston,RandomForestRegressor,4,283.3521006900002,fixed_params
0.84,WC,data\boston,RandomForestRegressor,5,164.10836156999994,fixed_params
0.84,WC,data\boston,RandomForestRegressor,6,204.86607143000072,fixed_params
0.84,WC,data\boston,RandomForestRegressor,7,243.45070058499988,fixed_params
0.84,WC,data\boston,RandomForestRegressor,8,312.4400537699995,fixed_params
0.84,WC,data\boston,RandomForestRegressor,9,389.64020898000047,fixed_params
0.84,WC,data\boston,RandomForestRegressor,10,150.5633164549998,fixed_params
0.84,WC,data\boston,RandomForestRegressor,11,312.8847758800006,fixed_params
0.84,WC,data\boston,RandomForestRegressor,12,173.0555472399993,fixed_params
0.84,WC,data\boston,RandomForestRegressor,13,475.7510267350005,fixed_params
0.84,WC,data\boston,RandomForestRegressor,14,216.08817873000015,fixed_params
0.84,WC,data\boston,RandomForestRegressor,15,247.3302046600002,fixed_params
0.84,WC,data\boston,RandomForestRegressor,16,227.57855476999973,fixed_params
0.84,WC,data\boston,RandomForestRegressor,17,162.91075246000048,fixed_params
0.84,WC,data\boston,RandomForestRegressor,18,348.29718247499943,fixed_params
0.84,WC,data\boston,RandomForestRegressor,19,201.5963815399991,fixed_params
0.84,WC,data\boston,SVR,0,1575.5759401799444,fixed_params
0.84,WC,data\boston,SVR,1,3524.581739282968,fixed_params
0.84,WC,data\boston,SVR,2,2395.536890322054,fixed_params
0.84,WC,data\boston,SVR,3,2365.7547523987873,fixed_params
0.84,WC,data\boston,SVR,4,3787.8653437694984,fixed_params
0.84,WC,data\boston,SVR,5,2263.5028778488,fixed_params
0.84,WC,data\boston,SVR,6,3272.807234297462,fixed_params
